"","Year","Label","Fleet/Survey","Species","X1","X2","X3","X4","effN","pred_value"
"1393","37","survey","2","1","0.171483","0.750035","0.0784416","4.00008e-05","99998","0.128511"
"1394","38","survey","2","1","0.170392","0.749207","0.0803608","4.00004e-05","99999","0.170742"
"1395","39","survey","2","1","0.171598","0.749203","0.0791592","3.99996e-05","100001","0.146728"
"1396","40","survey","2","1","0.172557","0.75037","0.0770431","3.00012e-05","99996","0.516215"
"1397","41","survey","2","1","0.155166","0.75443","0.0903636","4.00016e-05","99996","0.0911594"
"1398","42","survey","2","1","0.156185","0.752983","0.0907927","4.00012e-05","99997","0.144843"
"1399","43","survey","2","1","0.157355","0.752133","0.0904727","4.00012e-05","99997","0.17652"
"1400","44","survey","2","1","0.156503","0.750985","0.0924718","4.00008e-05","99998","0.536179"
"1401","45","survey","2","1","0.156555","0.752513","0.0908927","4.00012e-05","99997","0.252478"
"1402","46","survey","2","1","0.155675","0.754293","0.0899927","4.00012e-05","99997","0.122822"
"1403","47","survey","2","1","0.155702","0.754058","0.0902009","4.00004e-05","99999","0.0931213"
"1404","48","survey","2","1","0.157302","0.753048","0.0896109","4.00004e-05","99999","0.268785"
"1405","49","survey","2","1","0.157575","0.756897","0.0854874","3.99988e-05","100003","0.201298"
"1406","50","survey","2","1","0.156412","0.757738","0.0858109","4.00004e-05","99999","0.243856"
"1407","51","survey","2","1","0.155328","0.752142","0.0924891","3.99996e-05","100001","0.17279"
"1408","52","survey","2","1","0.154355","0.749762","0.0958429","4.00012e-05","99997","0.31949"
"1409","53","survey","2","1","0.157404","0.75043","0.0921263","3.99984e-05","100004","0.0955138"
"1410","54","survey","2","1","0.1548","0.75439","0.09077","4e-05","1e+05","0.219639"
"1411","55","survey","2","1","0.155672","0.753468","0.0908209","4.00004e-05","99999","0.254779"
"1412","56","survey","2","1","0.155995","0.754113","0.0898527","4.00012e-05","99997","0.41116"
"1413","57","survey","2","1","0.155743","0.753385","0.0908318","4.00008e-05","99998","0.0391391"
"1414","58","survey","2","1","0.15484","0.75148","0.09364","4e-05","1e+05","0.148124"
"1415","59","survey","2","1","0.157322","0.752068","0.0905709","4.00004e-05","99999","0.274698"
"1416","60","survey","2","1","0.157195","0.755763","0.0870026","4.00012e-05","99997","0.533331"
"1417","61","survey","2","1","0.156205","0.754533","0.0892227","4.00012e-05","99997","0.0176597"
"1418","62","survey","2","1","0.155888","0.752228","0.0918446","4.0002e-05","99995","0.0860964"
"1419","63","survey","2","1","0.15525","0.75322","0.09149","4e-05","1e+05","0.241993"
"1420","64","survey","2","1","0.155753","0.751235","0.0929719","4.00008e-05","99998","0.649519"
"1421","65","survey","2","1","0.156508","0.751958","0.0914946","4.0002e-05","99995","0.18651"
"1422","66","survey","2","1","0.160013","0.751545","0.0884018","4.00008e-05","99998","0.0820983"
"1423","67","survey","2","1","0.16014","0.75094","0.08888","4e-05","1e+05","0.112811"
"1424","68","survey","2","1","0.16197","0.75191","0.08608","4e-05","1e+05","0.413609"
"1425","69","survey","2","1","0.15881","0.75319","0.08796","4e-05","1e+05","0.151828"
"1426","70","survey","2","1","0.158913","0.751095","0.0899518","4.00008e-05","99998","0.180404"
"1427","71","survey","2","1","0.15982","0.75162","0.08852","4e-05","1e+05","0.153031"
"1428","72","survey","2","1","0.158382","0.751418","0.0901609","4.00004e-05","99999","0.469678"
"1429","73","survey","2","1","0.1611","0.75133","0.08753","4e-05","1e+05","0.177401"
"1430","74","survey","2","1","0.160492","0.755398","0.0840708","4.00004e-05","99999","0.151225"
"1431","75","survey","2","1","0.159232","0.751908","0.0888209","4.00004e-05","99999","0.144983"
"1432","76","survey","2","1","0.159665","0.750587","0.0897073","3.99988e-05","100003","0.37254"
"1433","77","survey","2","1","0.159608","0.750822","0.0895291","3.99996e-05","100001","0.161167"
"1434","78","survey","2","1","0.164645","0.755823","0.0795024","3.00009e-05","99997","0.18423"
"1435","79","survey","2","1","0.159643","0.757755","0.0825717","3.00006e-05","99998","0.17613"
"1436","80","survey","2","1","0.16042","0.7514","0.08814","4e-05","1e+05","0.39136"
"1437","1","survey","2","2","0.86899","0.08033","0.03049","5e-05","1e+05","0.143515"
"1438","2","survey","2","2","0.869475","0.0779131","0.0317913","8.00032e-05","99996","0.399941"
"1439","3","survey","2","2","0.899506","0.0578523","0.0237209","6.00024e-05","99996","0.328617"
"1440","4","survey","2","2","0.868316","0.0818425","0.033101","7.00021e-05","99997","0.126841"
"1441","5","survey","2","2","0.881018","0.0708714","0.0294606","8.00016e-05","99998","0.00108726"
"1442","6","survey","2","2","0.92357","0.04018","0.0163","4e-05","1e+05","0.539889"
"1443","7","survey","2","2","0.943147","0.0410121","0.0157508","2.0001e-05","99995","0.325763"
"1444","8","survey","2","2","0.000190004","0.686554","0.312586","0.000670013","99998","0.113257"
"1445","9","survey","2","2","0.96887","0.00196","0.0055","9e-05","1e+05","0.0209032"
"1446","10","survey","2","2","0.871176","0.0815924","0.0295609","2.00006e-05","99997","0.000188136"
"1447","11","survey","2","2","0.898928","0.0577812","0.0245805","7.00014e-05","99998","0.260562"
"1448","12","survey","2","2","0.767833","0.154345","0.0617619","0.000150005","99997","0.0333537"
"1449","13","survey","2","2","0.91537","0.0443","0.02113","1e-04","1e+05","0.00201779"
"1450","14","survey","2","2","0.88618","0.06731","0.02599","5e-05","1e+05","2.34853e-05"
"1451","15","survey","2","2","0.919889","0.0442604","0.0181502","4.00004e-05","99999","0.173926"
"1452","16","survey","2","2","0.760988","0.159752","0.0621506","0.000140001","99999","4.19754e-09"
"1453","17","survey","2","2","0.952489","0.0192604","0.00937019","4.00008e-05","99998","4.19754e-09"
"1454","18","survey","2","2","0.864929","0.0820508","0.0300703","3.00003e-05","99999","4.19754e-09"
"1455","19","survey","2","2","0.877918","0.0737915","0.0313106","9.00018e-05","99998","0.2"
"1456","20","survey","2","2","0.899328","0.0576112","0.0239605","6.00012e-05","99998","0.2"
"1457","21","survey","2","2","0.913129","0.0488005","0.0198502","5.00005e-05","99999","0.2"
"1458","22","survey","2","2","0.89302","0.05918","0.02271","4e-05","1e+05","0.2"
"1459","23","survey","2","2","0.916599","0.0469005","0.0187502","4.00004e-05","99999","0.2"
"1460","24","survey","2","2","0.804506","0.128033","0.050841","9.00018e-05","99998","0.2"
"1461","25","survey","2","2","0.914887","0.0460018","0.0209808","7.00028e-05","99996","0.2"
"1462","26","survey","2","2","0.879255","0.0736671","0.0291788","6.99972e-05","100004","0.2"
"1463","27","survey","2","2","0.902936","0.0531721","0.0213209","5.0002e-05","99996","0.2"
"1464","28","survey","2","2","0.870976","0.0797724","0.0314309","6.00018e-05","99997","0.2"
"1465","29","survey","2","2","0.915139","0.0475805","0.0201302","5.00005e-05","99999","0.2"
"1466","30","survey","2","2","0.875208","0.0765615","0.0306906","6.00012e-05","99998","0.2"
"1467","31","survey","2","2","0.895416","0.0590724","0.024221","6.00024e-05","99996","0.199462"
"1468","32","survey","2","2","0.873689","0.0768308","0.0305503","8.00008e-05","99999","0.195874"
"1469","33","survey","2","2","0.892528","0.0642113","0.0267605","7.00014e-05","99998","0.195874"
"1470","34","survey","2","2","0.902737","0.0556617","0.0225607","5.00015e-05","99997","0.195874"
"1471","35","survey","2","2","0.858996","0.0870626","0.034511","7.00021e-05","99997","0.2"
"1472","36","survey","2","2","0.912888","0.0459709","0.0189704","5.0001e-05","99998","0.2"
"1473","37","survey","2","2","0.867447","0.0832617","0.0331507","6.00012e-05","99998","0.2"
"1474","38","survey","2","2","0.919238","0.0434113","0.0182605","5.00015e-05","99997","0.2"
"1475","39","survey","2","2","0.85716","0.09078","0.03628","7e-05","1e+05","0.2"
"1476","40","survey","2","2","0.922331","0.0385496","0.0161598","4.99995e-05","100001","0.2"
"1477","41","survey","2","2","0.84997","0.09602","0.03726","7e-05","1e+05","0.2"
"1478","42","survey","2","2","0.842205","0.0976829","0.0420013","0.000130004","99997","0.2"
"1479","43","survey","2","2","0.893968","0.0615512","0.0267205","9.00018e-05","99998","0.200033"
"1480","44","survey","2","2","0.87323","0.07615","0.03063","8e-05","1e+05","0.199999"
"1481","45","survey","2","2","0.901111","0.0567494","0.0234398","5.99994e-05","100001","0.19999"
"1482","46","survey","2","2","0.855779","0.0908209","0.0368804","8.00008e-05","99999","0.19999"
"1483","47","survey","2","2","0.887658","0.0650013","0.0276706","8.00016e-05","99998","0.19999"
"1484","48","survey","2","2","0.908018","0.049771","0.0199004","5.0001e-05","99998","0.826074"
"1485","49","survey","2","2","0.882396","0.0718522","0.0287309","6.00018e-05","99997","0.173926"
"1486","50","survey","2","2","0.887739","0.0654307","0.0269803","7.00007e-05","99999","9.72078e-09"
"1487","51","survey","2","2","0.784652","0.141499","0.0576094","0.000159998","100001","9.72078e-09"
"1488","52","survey","2","2","0.942381","0.0269997","0.0127499","5.99994e-05","100001","9.72078e-09"
"1489","53","survey","2","2","0.852433","0.0942981","0.0367693","5.99988e-05","100002","0.2"
"1490","54","survey","2","2","0.872531","0.0758392","0.0323997","9.9999e-05","100001","0.2"
"1491","55","survey","2","2","0.910541","0.0478795","0.0192498","5.99994e-05","100001","0.2"
"1492","56","survey","2","2","0.834558","0.106391","0.0420804","9.00009e-05","99999","0.2"
"1493","57","survey","2","2","0.93924","0.02894","0.01276","5e-05","1e+05","0.2"
"1494","58","survey","2","2","0.815063","0.122185","0.0477319","7.00028e-05","99996","0.2"
"1495","59","survey","2","2","0.892589","0.0608806","0.0277403","0.000110001","99999","0.2"
"1496","60","survey","2","2","0.88779","0.06748","0.02796","8e-05","1e+05","0.2"
"1497","61","survey","2","2","0.910318","0.048041","0.0198104","5.0001e-05","99998","0.2"
"1498","62","survey","2","2","0.823836","0.114762","0.0457009","9.00018e-05","99998","0.2"
"1499","63","survey","2","2","0.908969","0.0501205","0.0221702","7.00007e-05","99999","0.2"
"1500","64","survey","2","2","0.844918","0.098981","0.0401004","9.00009e-05","99999","0.2"
"1501","65","survey","2","2","0.899377","0.0551217","0.0237407","7.00021e-05","99997","0.2"
"1502","66","survey","2","2","0.90927","0.05079","0.02","5e-05","1e+05","0.2"
"1503","67","survey","2","2","0.79582","0.13425","0.05324","0.00012","1e+05","0.2"
"1504","68","survey","2","2","0.91332","0.04646","0.02153","1e-04","1e+05","0.2"
"1505","69","survey","2","2","0.898241","0.0600694","0.0239398","5.99994e-05","100001","0.2"
"1506","70","survey","2","2","0.878378","0.0735915","0.0300406","7.00014e-05","99998","0.2"
"1507","71","survey","2","2","0.875489","0.0724607","0.0294303","8.00008e-05","99999","0.2"
"1508","72","survey","2","2","0.890837","0.065362","0.0269908","7.00021e-05","99997","0.2"
"1509","73","survey","2","2","0.923922","0.0395392","0.0159697","3.99992e-05","100002","0.2"
"1510","74","survey","2","2","0.791172","0.138916","0.0546122","0.000110004","99996","0.2"
"1511","75","survey","2","2","0.922318","0.0398408","0.0186604","7.00014e-05","99998","0.2"
"1512","76","survey","2","2","0.88401","0.07111","0.02838","6e-05","1e+05","0.2"
"1513","77","survey","2","2","0.838396","0.102436","0.0425683","0.000109996","100004","0.2"
"1514","78","survey","2","2","0.906329","0.0506805","0.0222102","8.00008e-05","99999","0.2"
"1515","79","survey","2","2","0.88296","0.07101","0.02844","6e-05","1e+05","0.2"
"1516","80","survey","2","2","0.866649","0.0828008","0.0348903","8.00008e-05","99999","0.2"
"1517","1","survey","2","3","0.0799803","0.442306","0.363088","0.114626","99637","0.2"
"1518","2","survey","2","3","0.0809409","0.443971","0.362046","0.113042","99653","0.2"
"1519","3","survey","2","3","0.0813192","0.445294","0.360192","0.113195","99669","0.2"
"1520","4","survey","2","3","0.0802123","0.44333","0.363438","0.11302","99673","0.2"
"1521","5","survey","2","3","0.0792956","0.44189","0.365264","0.11355","99665","0.2"
"1522","6","survey","2","3","0.0804655","0.445009","0.361834","0.112692","99670","0.2"
"1523","7","survey","2","3","0.0791631","0.441052","0.363183","0.116602","99655","0.2"
"1524","8","survey","2","3","0.0792326","0.442843","0.363832","0.114092","99656","0.2"
"1525","9","survey","2","3","0.0804114","0.44291","0.361897","0.114782","99650","0.2"
"1526","10","survey","2","3","0.0806631","0.442694","0.361539","0.115104","99649","0.2"
"1527","11","survey","2","3","0.0803315","0.443389","0.362305","0.113975","99662","0.2"
"1528","12","survey","2","3","0.081368","0.443219","0.360958","0.114455","99646","0.2"
"1529","13","survey","2","3","0.0808698","0.442632","0.36121","0.115289","99654","0.2"
"1530","14","survey","2","3","0.0823257","0.444834","0.359477","0.113363","99653","0.2"
"1531","15","survey","2","3","0.0829211","0.449835","0.354803","0.112441","99661","0.2"
"1532","16","survey","2","3","0.0865976","0.47258","0.338967","0.101855","99691","0.2"
"1533","17","survey","2","3","0.0849502","0.496526","0.326435","0.0920896","99729","0.2"
"1534","18","survey","2","3","0.0820418","0.513724","0.319316","0.0849189","99754","0.2"
"1535","19","survey","2","3","0.0742485","0.526605","0.320728","0.078418","99773","0.2"
"1536","20","survey","2","3","0.0675559","0.535487","0.322707","0.0742504","99784","0.2"
"1537","21","survey","2","3","0.0616208","0.539748","0.327642","0.0709891","99804","0.2"
"1538","22","survey","2","3","0.0575124","0.540001","0.334295","0.0681914","99822","0.2"
"1539","23","survey","2","3","0.0545127","0.536091","0.34132","0.0680757","99830","0.2"
"1540","24","survey","2","3","0.0526875","0.530269","0.349243","0.0677997","99853","0.2"
"1541","25","survey","2","3","0.051696","0.524791","0.355763","0.0677496","99853","0.2"
"1542","26","survey","2","3","0.0534196","0.522629","0.354849","0.069103","99851","0.2"
"1543","27","survey","2","3","0.0546916","0.517558","0.357779","0.0699717","99869","0.2"
"1544","28","survey","2","3","0.0580672","0.516928","0.3535","0.0715051","99867","0.2"
"1545","29","survey","2","3","0.060596","0.518016","0.348345","0.0730437","99858","0.2"
"1546","30","survey","2","3","0.0636148","0.520335","0.342761","0.0732892","99851","0.2"
"1547","31","survey","2","3","0.0683387","0.524734","0.334682","0.0722449","99841","0.2"
"1548","32","survey","2","3","0.0723564","0.527566","0.328883","0.0711947","99853","0.2"
"1549","33","survey","2","3","0.0728657","0.529528","0.326684","0.0709228","99855","0.2"
"1550","34","survey","2","3","0.075924","0.533972","0.32111","0.0689945","99863","0.2"
"1551","35","survey","2","3","0.0765456","0.53638","0.319222","0.0678525","99849","0.2"
"1552","36","survey","2","3","0.0780053","0.536945","0.3188","0.0662494","99865","0.2"
"1553","37","survey","2","3","0.0756705","0.54109","0.316652","0.0665872","99854","0.2"
"1554","38","survey","2","3","0.0748949","0.538794","0.320679","0.0656319","99860","0.2"
"1555","39","survey","2","3","0.0737814","0.541448","0.319422","0.0653487","99849","0.2"
"1556","40","survey","2","3","0.0726646","0.539327","0.323987","0.0640222","99856","0.2"
"1557","41","survey","2","3","0.0683819","0.521437","0.339386","0.0707955","99851","0.2"
